User ID,Worker ID,Rating
1253,8097,5
1253,6070,5
1253,936,3
1253,2176,2
1253,822,1
1253,8105,1
1253,8489,2
1253,9330,3
1253,8719,3
1253,3074,1
1253,1141,5
1253,4927,1
1253,8843,5
1253,9602,4
1253,8659,5
1253,348,1
1253,1583,5
1253,96,5
1253,233,1
1253,5870,4
1253,376,2
1253,5602,2
1253,8123,4
1253,3047,3
1253,7101,1
1253,9910,4
1254,7359,5
1254,141,2
1254,9432,4
1254,8431,5
1254,4518,5
1254,8655,3
1254,1104,3
1254,2159,5
1254,2225,5
1254,3261,1
1254,420,4
1254,6293,2
1254,2458,1
1254,2398,2
1254,4465,5
1254,7914,3
1254,8073,2
1254,595,5
1254,1622,3
1254,7893,2
1254,6397,5
1254,9348,1
1254,7652,1
1254,6270,1
1254,6770,3
1254,2093,1
1254,1289,4
1254,2687,3
1254,1153,3
1254,3577,1
1254,4040,2
1254,5813,3
1254,6968,4
1254,6151,4
1254,8102,4
1254,5298,4
1254,422,1
1254,5587,2
1254,6008,5
1254,3488,5
1255,3511,4
1255,4451,2
1255,3940,5
1255,5612,5
1255,6635,3
1255,764,3
1255,9711,1
1255,6512,1
1255,9955,3
1255,4452,5
1255,6551,4
1255,8261,3
1255,5997,2
1255,7530,5
1255,3931,2
1255,6996,5
1255,5330,4
1255,8575,2
1255,8101,3
1255,4551,3
1255,7147,3
1255,6545,4
1255,6307,5
1255,2559,1
1255,7979,4
1255,2265,1
1255,1679,2
1255,4739,2
1255,5527,1
1255,13,2
1255,1551,3
1255,6482,1
1255,3744,5
1255,715,5
1255,8294,5
1255,2608,1
1255,2919,3
1255,1029,5
1255,1600,2
1255,3290,2
1256,241,4
1256,2970,1
1256,8063,1
1256,7484,5
1256,2704,2
1256,7767,3
1256,1647,4
1256,2309,1
1256,2532,4
1256,9201,3
1256,9198,2
1256,8075,3
1256,9160,2
1256,2388,4
1256,5360,5
1256,7756,3
1256,359,2
1256,7732,1
1256,4639,4
1256,3635,2
1256,5724,5
1256,7963,2
1256,1268,2
1256,2472,3
1256,9357,1
1256,570,5
1256,4783,4
1256,397,5
1256,5246,1
1256,7603,2
1256,5843,4
1256,8991,5
1256,9313,1
1256,3934,1
1256,7312,4
1256,3529,4
1256,4738,5
1256,8625,3
1256,724,4
1256,2359,5
1257,4491,1
1257,6803,5
1257,4928,2
1257,8556,4
1257,667,4
1257,7462,3
1257,8290,3
1257,7116,3
1257,1076,3
1257,2329,2
1257,5013,1
1257,9813,4
1257,9043,4
1257,1233,5
1257,633,2
1257,6498,5
1257,6081,2
1257,3800,3
1257,5346,3
1257,8657,3
1257,5092,5
1257,4860,2
1257,7246,2
1257,4577,5
1257,6455,4
1257,7464,5
1257,1862,1
1257,9830,5
1257,1613,4
1257,4828,3
1257,997,3
1257,6156,1
1257,4018,3
1257,5714,5
1257,8645,1
1257,1634,1
1257,7908,3
1257,7737,5
1257,1355,3
1257,4940,5
1258,9768,5
1258,8711,1
1258,1197,3
1258,4793,2
1258,7379,2
1258,5835,1
1258,6437,4
1258,5324,5
1258,5280,3
1258,9932,1
1258,8383,2
1258,1155,3
1258,4523,3
1258,7645,4
1258,2331,3
1258,1984,4
1258,3210,3
1258,8162,4
1258,552,4
1258,1996,2
1258,55,1
1258,9404,4
1258,4985,2
1258,2655,1
1258,3887,3
1258,4867,1
1258,4943,3
1258,1906,1
1258,7962,1
1258,7912,4
1258,1035,1
1258,6679,2
1258,4381,4
1258,1117,3
1258,3563,3
1258,7692,4
1258,8128,2
1258,43,2
1258,9451,2
1258,7088,5
1259,6560,5
1259,4159,2
1259,7579,3
1259,1440,5
1259,7356,4
1259,4187,3
1259,1657,1
1259,4960,2
1259,4045,5
1259,1978,1
1259,4695,2
1259,7819,2
1259,2791,4
1259,7725,5
1259,947,5
1259,3736,3
1259,8998,2
1259,7339,3
1259,5696,5
1259,9512,5
1259,5299,5
1259,2613,2
1259,8347,4
1259,7212,1
1259,8152,5
1259,6879,5
1259,4443,4
1259,125,3
1259,8387,3
1259,3309,2
1259,1378,2
1259,5539,1
1259,5411,3
1259,446,4
1259,8892,4
1259,3469,3
1259,4669,1
1259,7211,3
1259,1276,5
1259,716,5
1260,4839,1
1260,7397,3
1260,9340,4
1260,8677,2
1260,9565,5
1260,2382,2
1260,9008,2
1260,6957,3
1260,1493,3
1260,4844,3
1260,2045,2
1260,6882,4
1260,882,4
1260,3269,5
1260,558,1
1260,959,4
1260,3656,3
1260,8516,1
1260,2412,2
1260,1840,4
1260,6792,1
1260,5362,3
1260,3349,2
1260,6524,5
1260,9343,5
1260,3775,5
1260,7550,2
1260,1,2
1260,8968,2
1260,6817,2
1260,7397,3
1260,3962,4
1260,9951,4
1260,3225,1
1260,6873,4
1260,3429,1
1260,3579,4
1260,6657,1
1260,6965,5
1260,3900,3
1261,9561,2
1261,2690,3
1261,8570,5
1261,2496,3
1261,9036,1
1261,5984,5
1261,691,4
1261,291,3
1261,2084,2
1261,2702,1
1261,7734,2
1261,9445,2
1261,3622,1
1261,6604,3
1261,4982,1
1261,9232,1
1261,1426,2
1261,461,5
1261,3926,5
1261,717,5
1261,1988,4
1261,8976,2
1261,4423,4
1261,2813,2
1261,1794,2
1261,3350,5
1261,2383,2
1261,2097,1
1261,1460,4
1261,569,1
1261,5201,1
1261,5657,2
1261,3039,1
1261,6685,3
1261,8381,2
1261,5287,3
1261,8983,3
1261,4584,3
1261,8732,3
1261,8476,2
1262,4843,5
1262,3331,5
1262,5382,4
1262,8842,3
1262,2448,2
1262,1831,1
1262,8439,1
1262,4024,4
1262,8195,4
1262,5657,1
1262,431,1
1262,7922,5
1262,7023,2
1262,8867,4
1262,8784,4
1262,8238,5
1262,5610,3
1262,1440,5
1262,9518,1
1262,7418,1
1262,1338,1
1262,2788,5
1262,7144,3
1262,5405,1
1262,3258,2
1262,5557,2
1262,8160,1
1262,6617,2
1262,9209,3
1262,7484,3
1262,641,4
1262,1328,4
1262,9158,4
1262,1296,1
1262,8719,5
1262,5190,5
1262,1659,5
1262,3275,3
1262,9178,4
1262,8628,4
1263,5682,2
1263,4659,1
1263,4399,2
1263,5836,4
1263,6917,1
1263,2144,1
1263,788,2
1263,4493,2
1263,3506,2
1263,8269,4
1263,4067,5
1263,3587,5
1263,1113,1
1263,6282,3
1263,542,2
1263,1117,1
1263,5559,4
1263,1502,1
1263,1286,2
1263,5191,4
1263,6221,3
1263,6108,1
1263,4647,2
1263,8630,4
1263,3910,4
1263,545,5
1263,3620,4
1263,6283,4
1263,767,2
1263,9882,1
1263,3904,5
1263,4337,4
1263,4832,4
1263,7980,2
1263,5505,4
1263,8012,4
1263,1689,3
1263,7713,3
1263,1118,1
1263,5255,5
1264,762,2
1264,6022,4
1264,9679,5
1264,9658,5
1264,9908,2
1264,6707,3
1264,3338,3
1264,1332,4
1264,462,1
1264,5616,5
1264,9425,5
1264,1127,1
1264,4424,3
1264,2550,5
1264,7670,3
1264,3580,1
1264,1209,4
1264,6272,3
1264,1904,5
1264,5148,1
1264,4691,3
1264,9913,1
1264,1705,3
1264,3141,2
1264,728,1
1264,1395,4
1264,8624,2
1264,9516,4
1264,502,2
1264,250,3
1264,4848,2
1264,5112,3
1264,2548,1
1264,4161,5
1264,226,4
1264,3074,1
1264,3410,3
1264,4533,1
1264,5198,1
1264,7163,5
1265,1228,5
1265,7576,3
1265,2721,4
1265,5404,2
1265,6756,1
1265,3726,5
1265,1558,5
1265,852,3
1265,8613,2
1265,9787,5
1265,5234,5
1265,6070,5
1265,9436,1
1265,558,2
1265,9066,4
1265,80,5
1265,4197,4
1265,9535,2
1265,9835,4
1265,770,1
1265,2891,3
1265,4300,1
1265,690,2
1265,745,1
1265,7117,1
1265,5920,3
1265,6235,1
1265,7152,1
1265,7452,5
1265,1239,5
1265,5977,5
1265,4058,5
1265,1141,2
1265,9634,5
1265,9846,2
1265,5275,1
1265,8763,1
1265,7326,3
1265,7008,3
1265,6722,3
1266,7611,1
1266,1006,4
1266,376,1
1266,9676,1
1266,8714,1
1266,8914,4
1266,1063,1
1266,9063,5
1266,3651,2
1266,479,5
1266,6513,5
1266,5329,2
1266,8792,3
1266,1829,1
1266,3302,5
1266,7041,2
1266,2586,3
1266,3437,5
1266,2764,2
1266,2211,5
1266,3188,1
1266,3869,1
1266,7726,1
1266,1233,1
1266,2894,3
1266,5617,5
1266,6306,5
1266,9086,1
1266,7175,2
1266,7575,5
1266,1514,4
1266,1758,4
1266,4403,1
1266,989,3
1266,2045,3
1266,8814,3
1266,9571,3
1266,8016,4
1266,3941,1
1266,9568,3
1267,5699,5
1267,405,3
1267,3930,5
1267,9565,3
1267,6619,4
1267,1046,1
1267,6950,2
1267,726,4
1267,2306,2
1267,5382,4
1267,313,2
1267,6323,1
1267,1079,1
1267,2929,1
1267,4192,4
1267,6212,5
1267,349,4
1267,5760,2
1267,5076,3
1267,8894,3
1267,1593,5
1267,821,2
1267,6483,5
1267,254,3
1267,1101,2
1267,7581,2
1267,6032,5
1267,2888,2
1267,9359,4
1267,305,2
1267,3781,5
1267,6649,4
1267,8965,2
1267,6829,2
1267,540,4
1267,7433,4
1267,6068,4
1267,6182,3
1267,1282,3
1267,4740,5
1268,3762,1
1268,235,1
1268,6045,2
1268,9806,1
1268,2341,2
1268,7317,1
1268,4676,2
1268,3472,1
1268,4969,5
1268,4524,2
1268,3132,5
1268,570,5
1268,5448,5
1268,778,3
1268,6796,1
1268,1139,5
1268,9743,5
1268,62,2
1268,366,5
1268,7349,3
1268,2288,2
1268,490,4
1268,1866,5
1268,3547,5
1268,1518,1
1268,2352,3
1268,7144,3
1268,8735,5
1268,9513,3
1268,1108,5
1268,8916,1
1268,6079,1
1268,1282,3
1268,9762,4
1268,1034,2
1268,113,1
1268,5249,4
1268,6569,4
1268,3537,4
1268,749,1
1269,1025,3
1269,6557,3
1269,735,2
1269,204,5
1269,3145,4
1269,9422,3
1269,6368,3
1269,8292,4
1269,4212,4
1269,6485,3
1269,683,3
1269,598,3
1269,8897,1
1269,3348,2
1269,1802,3
1269,5414,4
1269,8544,1
1269,5658,4
1269,4236,3
1269,6385,1
1269,4713,5
1269,6034,1
1269,2528,1
1269,8898,1
1269,2258,1
1269,3928,4
1269,1123,2
1269,5816,2
1269,9997,1
1269,1230,2
1269,3364,2
1269,1606,1
1269,92,5
1269,1636,1
1269,1302,5
1269,7613,2
1269,2056,4
1269,2746,2
1269,4760,4
1269,675,4
1270,8352,4
1270,3886,5
1270,3136,1
1270,8766,3
1270,3866,1
1270,9316,4
1270,6154,4
1270,4167,1
1270,4237,2
1270,5103,2
1270,911,4
1270,2182,2
1270,7523,2
1270,9724,5
1270,7521,1
1270,477,4
1270,8479,2
1270,45,1
1270,8515,3
1270,6872,3
1270,2667,2
1270,5271,1
1270,7623,4
1270,7888,4
1270,1335,5
1270,5629,4
1270,5144,2
1270,3549,4
1270,7134,1
1270,2121,1
1270,4523,3
1270,2926,1
1270,9786,1
1270,3094,5
1270,8325,1
1270,9972,2
1270,2252,2
1270,7332,2
1270,8047,4
1270,5820,5
1271,8369,2
1271,9458,3
1271,9716,3
1271,772,5
1271,6837,2
1271,7866,4
1271,4814,1
1271,1174,2
1271,134,4
1271,4161,2
1271,767,3
1271,1218,4
1271,2135,1
1271,3410,2
1271,3074,4
1271,1045,5
1271,9228,4
1271,699,2
1271,825,4
1271,908,2
1271,5438,1
1271,2866,4
1271,3732,2
1271,8516,1
1271,4829,3
1271,1864,2
1271,5012,2
1271,5357,1
1271,7114,3
1271,4420,1
1271,6621,5
1271,2693,2
1271,5606,1
1271,2522,5
1271,141,5
1271,3943,5
1271,4183,1
1271,1563,1
1271,4065,1
1271,3288,5
1272,5347,5
1272,9903,5
1272,8683,4
1272,4378,4
1272,2622,1
1272,5295,5
1272,1928,3
1272,8042,4
1272,9974,2
1272,7737,2
1272,3251,4
1272,4726,2
1272,4669,2
1272,1513,4
1272,7936,2
1272,6984,5
1272,5533,1
1272,3471,5
1272,1501,3
1272,3204,1
1272,7933,4
1272,3309,2
1272,2613,4
1272,2976,5
1272,5800,1
1272,6476,4
1272,6185,2
1272,7724,1
1272,5373,1
1272,6114,2
1272,6393,5
1272,6527,3
1272,4048,1
1272,6553,2
1272,7550,1
1272,4538,1
1272,4933,1
1272,9970,2
1272,1822,3
1272,5733,3
1273,3843,5
1273,1181,3
1273,8472,3
1273,6449,4
1273,5018,4
1273,4828,3
1273,645,4
1273,458,1
1273,4546,2
1273,4498,5
1273,440,1
1273,8781,2
1273,2927,1
1273,6425,5
1273,9076,5
1273,3622,4
1273,7403,2
1273,2060,3
1273,399,5
1273,1700,3
1273,6953,5
1273,3965,5
1273,821,5
1273,5471,1
1273,8882,1
1273,6875,3
1273,118,5
1273,6312,1
1273,7889,1
1273,4281,3
1273,5808,3
1273,9230,1
1273,1298,1
1273,3513,3
1273,3675,2
1273,8619,5
1273,4694,5
1273,5950,3
1273,1429,5
1273,1351,2
1274,7467,4
1274,9380,2
1274,8020,2
1274,6743,2
1274,1097,4
1274,7265,4
1274,8807,5
1274,7314,4
1274,1652,4
1274,4089,5
1274,9919,2
1274,2167,3
1274,1331,4
1274,9623,3
1274,727,2
1274,3781,2
1274,9907,5
1274,9746,3
1274,1477,2
1274,3502,4
1274,5567,3
1274,7949,5
1274,319,2
1274,7529,3
1274,5388,5
1274,9369,2
1274,1689,1
1274,1703,3
1274,9345,3
1274,8723,3
1274,873,3
1274,682,5
1274,6598,5
1274,4901,5
1274,6937,5
1274,4332,5
1274,3321,5
1274,9232,5
1274,3717,5
1274,7081,5
1275,3081,1
1275,6062,2
1275,5635,2
1275,9212,4
1275,6919,1
1275,9157,3
1275,7364,3
1275,9805,4
1275,9570,3
1275,9014,1
1275,3064,3
1275,3309,2
1275,4855,4
1275,3166,5
1275,2239,5
1275,2735,5
1275,8604,5
1275,8977,4
1275,5082,3
1275,5455,2
1275,5626,2
1275,4623,5
1275,6318,2
1275,5476,3
1275,7149,2
1275,7575,5
1275,1316,3
1275,1604,5
1275,7553,1
1275,3818,2
1275,576,3
1275,2572,2
1275,2201,3
1275,39,1
1275,3025,3
1275,261,5
1275,4418,1
1275,850,5
1275,1041,2
1275,6569,3
1276,7103,5
1276,4813,4
1276,390,2
1276,6008,4
1276,2783,3
1276,6230,2
1276,9060,5
1276,5864,5
1276,5868,2
1276,9776,1
1276,7414,4
1276,8562,4
1276,9515,3
1276,4184,3
1276,8844,5
1276,7685,4
1276,7582,1
1276,4555,5
1276,1556,1
1276,4128,5
1276,860,4
1276,4816,2
1276,8393,2
1276,1404,3
1276,2380,1
1276,5032,4
1276,9927,3
1276,356,4
1276,9407,5
1276,5352,1
1276,5199,4
1276,8116,1
1276,7076,1
1276,5118,3
1276,3271,2
1276,5360,2
1276,3203,3
1276,4903,3
1276,68,1
1276,8078,1
1277,7398,5
1277,4333,1
1277,3010,3
1277,1576,1
1277,7829,2
1277,6,4
1277,4475,5
1277,5624,4
1277,5819,4
1277,7307,1
1277,2592,3
1277,4228,4
1277,9157,2
1277,7139,5
1277,7893,4
1277,410,3
1277,5074,2
1277,1536,2
1277,4329,1
1277,8073,4
1277,3250,5
1277,6828,2
1277,3770,1
1277,9209,5
1277,2914,3
1277,1,3
1277,3221,4
1277,7551,3
1277,7877,5
1277,3150,2
1277,5378,1
1277,4093,5
1277,2562,1
1277,3119,5
1277,7857,1
1277,6656,4
1277,8025,1
1277,5999,2
1277,4646,2
1277,5120,2
1278,2404,3
1278,4834,4
1278,9845,3
1278,3144,5
1278,7727,4
1278,847,2
1278,7455,4
1278,9551,5
1278,2497,4
1278,7815,3
1278,1909,4
1278,5618,1
1278,7159,5
1278,8372,5
1278,1425,4
1278,1625,3
1278,8328,3
1278,7913,2
1278,7639,2
1278,1725,4
1278,3586,3
1278,680,5
1278,1636,1
1278,4590,2
1278,5837,3
1278,372,2
1278,154,5
1278,2724,5
1278,7196,1
1278,8922,1
1278,6846,4
1278,2400,1
1278,2529,3
1278,7711,5
1278,6415,4
1278,3553,2
1278,5594,3
1278,1901,5
1278,795,2
1278,9614,1
1279,5265,4
1279,2711,4
1279,1477,3
1279,8042,3
1279,8640,5
1279,8897,2
1279,6833,4
1279,1370,3
1279,8166,1
1279,691,3
1279,914,1
1279,5188,4
1279,6882,5
1279,6050,4
1279,5054,3
1279,8175,5
1279,1794,5
1279,7551,2
1279,865,5
1279,6094,1
1279,2839,4
1279,8031,5
1279,5668,4
1279,1232,4
1279,9206,4
1279,2603,2
1279,2449,5
1279,184,2
1279,5846,3
1279,47,5
1279,5950,2
1279,5324,3
1279,2492,3
1279,1241,1
1279,6567,1
1279,8498,3
1279,4350,4
1279,6103,1
1279,8842,5
1279,1692,2
1280,5081,4
1280,3299,3
1280,8404,3
1280,2302,3
1280,5981,2
1280,8508,5
1280,8541,4
1280,5773,3
1280,3648,2
1280,8482,2
1280,6345,4
1280,2049,5
1280,8164,2
1280,8278,3
1280,9666,3
1280,5191,1
1280,422,5
1280,7971,2
1280,192,4
1280,6492,1
1280,9272,2
1280,4278,3
1280,8106,4
1280,2993,3
1280,8077,4
1280,2255,3
1280,6990,5
1280,8008,3
1280,3645,2
1280,6037,5
1280,4905,1
1280,9798,1
1280,8029,2
1280,4295,3
1280,9321,1
1280,6253,3
1280,3629,5
1280,2555,4
1280,9601,1
1280,6923,3
1281,6133,3
1281,6880,5
1281,3998,2
1281,2688,5
1281,3304,3
1281,2875,5
1281,6596,3
1281,8513,4
1281,2460,2
1281,9774,1
1281,3741,1
1281,9405,2
1281,9135,1
1281,9725,2
1281,9069,2
1281,8486,1
1281,4039,5
1281,7016,5
1281,8098,4
1281,6125,4
1281,8115,5
1281,865,3
1281,8254,1
1281,9040,1
1281,4088,4
1281,8621,4
1281,8063,5
1281,2922,5
1281,5694,5
1281,6353,3
1281,3846,1
1281,4386,3
1281,5263,1
1281,1412,3
1281,5143,2
1281,2149,1
1281,4809,2
1281,8954,3
1281,2508,1
1281,4355,5
1282,4229,3
1282,8945,5
1282,6584,2
1282,9645,2
1282,4382,1
1282,7619,4
1282,6803,5
1282,2960,1
1282,1834,5
1282,529,5
1282,8251,2
1282,1980,3
1282,5518,2
1282,7350,1
1282,5657,2
1282,6904,5
1282,8807,2
1282,6221,5
1282,7699,2
1282,7110,3
1282,3708,1
1282,8462,3
1282,6366,2
1282,5342,2
1282,6569,4
1282,9575,3
1282,7785,2
1282,6576,5
1282,7455,4
1282,1379,3
1282,9246,5
1282,5191,4
1282,3005,2
1282,6922,5
1282,9721,2
1282,9078,2
1282,2811,4
1282,9047,5
1282,665,5
1282,9021,1
1283,7407,4
1283,1015,4
1283,485,3
1283,3414,1
1283,4547,1
1283,6090,3
1283,9660,3
1283,3625,4
1283,1431,4
1283,7144,4
1283,8327,5
1283,8124,4
1283,9939,1
1283,3996,3
1283,8354,4
1283,1769,3
1283,412,4
1283,4245,2
1283,5541,2
1283,663,4
1283,3462,2
1283,4797,4
1283,6806,1
1283,2842,1
1283,3506,1
1283,4669,4
1283,5406,5
1283,6237,4
1283,1341,5
1283,7142,3
1283,5249,2
1283,832,3
1283,6898,1
1283,3508,5
1283,7610,5
1283,104,4
1283,565,3
1283,8651,2
1283,3594,3
1283,3132,5
1284,5959,1
1284,9050,4
1284,5815,5
1284,1057,2
1284,5661,5
1284,6556,2
1284,1620,5
1284,1196,5
1284,5553,4
1284,1787,1
1284,2928,4
1284,7263,3
1284,481,2
1284,3438,1
1284,5235,3
1284,3960,2
1284,4516,2
1284,3522,2
1284,7428,5
1284,8949,3
1284,991,4
1284,8600,1
1284,1655,2
1284,6362,3
1284,4437,2
1284,209,5
1284,7274,4
1284,8133,3
1284,2373,5
1284,3409,2
1284,1655,4
1284,5634,1
1284,7828,5
1284,483,2
1284,894,5
1284,2042,4
1284,8292,1
1284,1067,2
1284,5704,4
1284,3524,1
1285,7596,1
1285,2344,4
1285,2135,3
1285,3239,3
1285,4612,2
1285,7850,5
1285,760,1
1285,9574,4
1285,4883,4
1285,6600,5
1285,5005,4
1285,8268,4
1285,1511,1
1285,8755,1
1285,7371,4
1285,5288,3
1285,2890,2
1285,9068,4
1285,7572,2
1285,7476,5
1285,823,4
1285,971,5
1285,1963,5
1285,719,4
1285,8874,2
1285,2843,4
1285,325,1
1285,8090,2
1285,3059,4
1285,4507,5
1285,1432,4
1285,1060,2
1285,1501,4
1285,2773,1
1285,2792,5
1285,576,5
1285,5006,1
1285,1916,4
1285,2047,1
1285,2604,4
1286,7753,2
1286,2686,4
1286,9357,1
1286,6536,3
1286,7464,4
1286,416,1
1286,6852,4
1286,7662,1
1286,7041,3
1286,1833,2
1286,94,2
1286,6695,2
1286,2267,3
1286,1678,2
1286,9749,2
1286,2581,3
1286,1343,5
1286,6214,3
1286,2288,1
1286,1796,1
1286,5006,2
1286,2588,3
1286,7079,4
1286,4653,3
1286,7953,3
1286,6644,5
1286,6228,1
1286,9103,1
1286,790,1
1286,1857,4
1286,1253,1
1286,4779,3
1286,9050,2
1286,3884,5
1286,1332,4
1286,74,1
1286,2070,3
1286,4604,5
1286,3672,3
1286,6924,5
1287,3740,5
1287,2235,5
1287,4443,5
1287,3891,4
1287,5040,2
1287,2988,3
1287,2593,2
1287,1415,3
1287,8451,2
1287,6674,1
1287,5813,3
1287,4095,4
1287,1246,2
1287,9645,1
1287,1665,5
1287,8937,1
1287,9875,1
1287,6530,5
1287,6634,4
1287,1785,2
1287,4490,4
1287,5469,5
1287,9535,1
1287,8625,1
1287,7615,1
1287,6566,3
1287,4653,4
1287,1586,5
1287,8224,4
1287,9999,1
1287,4516,3
1287,5453,1
1287,937,1
1287,6450,1
1287,8779,2
1287,9857,3
1287,1873,3
1287,9541,1
1287,8588,1
1287,3690,2
1288,1355,5
1288,1703,1
1288,6835,4
1288,3525,5
1288,9575,4
1288,4733,1
1288,5165,4
1288,3030,2
1288,1956,5
1288,3607,2
1288,5050,3
1288,425,5
1288,9595,5
1288,849,4
1288,314,2
1288,989,4
1288,8549,4
1288,7926,2
1288,3657,4
1288,4773,2
1288,9515,1
1288,5784,1
1288,19,3
1288,2328,5
1288,4004,4
1288,8578,3
1288,3398,2
1288,2226,4
1288,1529,5
1288,8445,4
1288,1294,2
1288,10,5
1288,1992,2
1288,5134,2
1288,7785,5
1288,9081,2
1288,5305,1
1288,4854,2
1288,5976,1
1288,5149,4
1289,1430,4
1289,4226,5
1289,9319,1
1289,6435,5
1289,6612,3
1289,3799,4
1289,1822,3
1289,8669,2
1289,1201,2
1289,8880,1
1289,6790,5
1289,3753,3
1289,8604,1
1289,3614,5
1289,1559,3
1289,5823,3
1289,6508,3
1289,6805,4
1289,2400,4
1289,7489,4
1289,5254,2
1289,1545,4
1289,4657,5
1289,8176,5
1289,1568,2
1289,4032,2
1289,3548,2
1289,6389,5
1289,2835,5
1289,2812,3
1289,3337,4
1289,4968,5
1289,7658,5
1289,5054,1
1289,6024,4
1289,793,4
1289,4153,4
1289,1710,2
1289,1682,3
1289,4381,3
1290,1486,5
1290,2369,1
1290,9895,3
1290,3000,3
1290,8508,1
1290,6360,4
1290,7739,5
1290,9704,2
1290,2628,2
1290,2446,1
1290,9512,4
1290,97,1
1290,859,3
1290,5173,4
1290,5629,4
1290,131,2
1290,3021,4
1290,6396,5
1290,9223,4
1290,5295,1
1290,9595,5
1290,4043,3
1290,9695,4
1290,5578,3
1290,4565,1
1290,5151,2
1290,7156,5
1290,5084,4
1290,9986,5
1290,8559,5
1290,166,5
1290,9694,5
1290,8116,4
1290,7625,5
1290,5331,5
1290,8930,1
1290,8176,1
1290,6620,4
1290,9025,3
1290,8709,2
1291,8211,3
1291,9203,2
1291,5972,1
1291,3253,3
1291,1932,3
1291,5286,4
1291,7968,4
1291,4959,5
1291,4510,5
1291,6413,2
1291,5708,5
1291,2825,5
1291,4739,4
1291,1031,3
1291,3945,2
1291,8593,3
1291,4985,5
1291,9621,5
1291,4968,5
1291,5437,5
1291,3731,4
1291,1673,2
1291,2823,5
1291,4216,1
1291,5625,2
1291,3961,2
1291,3303,3
1291,315,3
1291,6823,1
1291,6425,2
1291,2541,3
1291,1637,5
1291,9059,5
1291,7926,2
1291,2027,4
1291,7539,3
1291,368,4
1291,3767,4
1291,7184,5
1291,8071,1
1292,4629,2
1292,8282,1
1292,9467,1
1292,6847,1
1292,5904,1
1292,2366,5
1292,8836,1
1292,1211,1
1292,6200,5
1292,4904,5
1292,7450,3
1292,4753,5
1292,2414,3
1292,402,2
1292,1965,4
1292,9168,5
1292,388,4
1292,6497,3
1292,7034,2
1292,1033,5
1292,4897,1
1292,5882,1
1292,4034,3
1292,413,1
1292,2559,5
1292,2613,2
1292,4867,3
1292,4965,4
1292,1637,5
1292,1605,5
1292,9729,1
1292,4724,5
1292,7661,4
1292,2870,1
1292,8635,5
1292,6113,1
1292,577,2
1292,4919,2
1292,1913,5
1292,6239,2
1293,257,4
1293,1738,2
1293,1207,5
1293,1412,4
1293,9084,5
1293,9945,2
1293,8046,2
1293,3251,5
1293,1343,2
1293,5711,1
1293,4110,3
1293,6322,3
1293,5356,3
1293,2648,4
1293,3586,1
1293,9613,4
1293,8321,5
1293,3533,1
1293,40,1
1293,3898,5
1293,8981,5
1293,7798,2
1293,346,5
1293,4534,5
1293,5067,4
1293,968,5
1293,7033,3
1293,4287,4
1293,6107,5
1293,847,1
1293,314,2
1293,1334,5
1293,2377,2
1293,7166,5
1293,3,3
1293,4194,1
1293,1780,3
1293,1521,1
1293,7364,3
1293,8306,1
1294,6511,3
1294,1754,3
1294,4210,2
1294,4088,5
1294,3923,3
1294,6717,2
1294,5398,2
1294,8049,2
1294,7995,3
1294,6549,5
1294,4343,3
1294,176,5
1294,7271,4
1294,4986,3
1294,8213,4
1294,1968,1
1294,3895,3
1294,6284,2
1294,6237,5
1294,5485,4
1294,6443,3
1294,5987,3
1294,5693,3
1294,3971,2
1294,4344,5
1294,6994,5
1294,327,4
1294,5831,3
1294,446,3
1294,9313,3
1294,1737,3
1294,8907,4
1294,7813,1
1294,2237,4
1294,7696,1
1294,5030,2
1294,8364,1
1294,3597,3
1294,4611,2
1294,5991,3
1295,2881,1
1295,8191,3
1295,7729,4
1295,3548,3
1295,388,1
1295,2979,4
1295,9951,2
1295,1603,3
1295,1985,4
1295,3867,2
1295,5212,5
1295,7370,1
1295,2193,1
1295,3666,4
1295,1515,3
1295,1242,2
1295,7455,3
1295,2889,2
1295,542,2
1295,1607,4
1295,7382,4
1295,1778,2
1295,2537,1
1295,2951,1
1295,56,5
1295,2865,3
1295,1373,2
1295,3156,1
1295,320,4
1295,3168,3
1295,8796,5
1295,1835,1
1295,3540,3
1295,1652,5
1295,8635,2
1295,3989,1
1295,6577,1
1295,7035,1
1295,5782,3
1295,3727,1
1296,7160,5
1296,479,1
1296,3087,2
1296,4895,2
1296,9497,4
1296,1369,4
1296,41,1
1296,576,3
1296,2869,2
1296,3736,1
1296,5955,4
1296,5585,3
1296,521,4
1296,8207,1
1296,2286,2
1296,1341,3
1296,103,1
1296,4556,5
1296,1334,5
1296,2894,1
1296,1498,1
1296,22,2
1296,7114,2
1296,6316,5
1296,5926,1
1296,6666,2
1296,544,3
1296,2878,1
1296,8979,4
1296,8610,4
1296,4086,2
1296,5778,1
1296,7988,4
1296,3674,3
1296,3025,4
1296,3116,3
1296,3625,4
1296,2558,4
1296,3711,4
1296,7997,1
1297,6126,3
1297,9527,3
1297,612,3
1297,6397,5
1297,4348,1
1297,3685,5
1297,9542,3
1297,2530,1
1297,5475,3
1297,3772,4
1297,3331,3
1297,1374,5
1297,3495,3
1297,5480,5
1297,4218,3
1297,5014,2
1297,4225,3
1297,2197,1
1297,8440,4
1297,8618,4
1297,3013,3
1297,2700,1
1297,4380,5
1297,5662,5
1297,3516,3
